# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503170357
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_250878_2-658	OTHER	0.004440	0.000731	0.000862	0.993967	
megahit_250925_3-593	OTHER	0.002090	0.000068	0.002346	0.995496	
megahit_250925_595-1200	OTHER	0.041517	0.003766	0.174188	0.780528	
megahit_250938_47-607	OTHER	0.014619	0.003612	0.001921	0.979849	
megahit_251038_3-665	OTHER	0.033862	0.003648	0.014008	0.948482	
megahit_251079_1-477	OTHER	0.003317	0.000520	0.000358	0.995805	
megahit_251080_74-943	OTHER	0.006716	0.003647	0.000828	0.988809	
megahit_251080_1134-1412	OTHER	0.000518	0.000186	0.000844	0.998453	
megahit_251080_1425-2057	OTHER	0.034195	0.321515	0.014518	0.629773	
megahit_251080_3428-4483	OTHER	0.005771	0.001870	0.000772	0.991588	
megahit_251081_74-943	OTHER	0.006716	0.003647	0.000828	0.988809	
megahit_251081_1134-1412	OTHER	0.000518	0.000186	0.000844	0.998453	
megahit_251081_1425-2057	OTHER	0.034195	0.321515	0.014518	0.629773	
megahit_251081_3425-4480	OTHER	0.005771	0.001870	0.000772	0.991588	
megahit_251103_2-1231	OTHER	0.032309	0.001926	0.004574	0.961192	
megahit_251103_1352-2317	OTHER	0.208142	0.148648	0.005336	0.637874	
megahit_251103_2978-3847	OTHER	0.046323	0.049716	0.003350	0.900611	
megahit_251103_3844-4689	OTHER	0.013572	0.003983	0.004562	0.977883	
megahit_251104_2-1231	OTHER	0.032309	0.001926	0.004574	0.961192	
megahit_251104_1352-2317	OTHER	0.208142	0.148648	0.005336	0.637874	
megahit_251132_3-263	OTHER	0.009674	0.006789	0.001576	0.981961	
megahit_251205_9-371	OTHER	0.008169	0.001098	0.001993	0.988740	
megahit_251252_3-176	OTHER	0.000478	0.000203	0.011876	0.987442	
megahit_251253_66-275	OTHER	0.048876	0.010357	0.002560	0.938207	
megahit_251253_289-801	OTHER	0.001452	0.000200	0.000353	0.997994	
megahit_251298_1265-3403	SP(Sec/SPI)	0.935559	0.000175	0.053646	0.010620	CS pos: 19-20. TFS-QQ. Pr: 0.8660
megahit_251302_1265-3403	SP(Sec/SPI)	0.935559	0.000175	0.053646	0.010620	CS pos: 19-20. TFS-QQ. Pr: 0.8660
megahit_251366_1978-2763	SP(Sec/SPI)	0.969618	0.003969	0.021532	0.004881	CS pos: 31-32. ADA-QA. Pr: 0.5021
megahit_251366_2939-3337	OTHER	0.002399	0.000785	0.000748	0.996068	
megahit_251367_187-585	OTHER	0.002399	0.000785	0.000748	0.996068	
megahit_251368_1848-2633	SP(Sec/SPI)	0.969618	0.003969	0.021532	0.004881	CS pos: 31-32. ADA-QA. Pr: 0.5021
megahit_251368_2809-3207	OTHER	0.002399	0.000785	0.000748	0.996068	
megahit_251396_2-517	OTHER	0.007524	0.001208	0.002160	0.989108	
megahit_251397_8-1006	OTHER	0.007524	0.001208	0.002160	0.989108	
megahit_251418_250-1758	OTHER	0.020620	0.012885	0.002995	0.963500	
megahit_251419_250-1287	OTHER	0.020620	0.012885	0.002995	0.963500	
megahit_251420_250-1752	OTHER	0.020620	0.012885	0.002995	0.963500	
megahit_251421_3-323	OTHER	0.007074	0.002501	0.001036	0.989389	
megahit_251424_2-394	OTHER	0.007751	0.002812	0.001045	0.988392	
megahit_251427_1-318	OTHER	0.007074	0.002501	0.001036	0.989389	
megahit_251427_393-662	OTHER	0.016710	0.001411	0.003289	0.978589	
megahit_251449_1877-2320	OTHER	0.002144	0.000943	0.000224	0.996689	
megahit_251457_25-1170	OTHER	0.006087	0.000669	0.000530	0.992715	
megahit_251511_25-807	OTHER	0.015236	0.009588	0.003901	0.971275	
megahit_251512_3-788	OTHER	0.014484	0.008884	0.004487	0.972145	
megahit_251513_25-822	OTHER	0.015236	0.009588	0.003901	0.971275	
megahit_251514_3-782	OTHER	0.011723	0.008468	0.002027	0.977782	
megahit_251515_3-767	OTHER	0.011723	0.008468	0.002027	0.977782	
megahit_251537_3-266	OTHER	0.001801	0.003556	0.000208	0.994435	
megahit_251545_28-255	OTHER	0.001280	0.000951	0.000255	0.997515	
megahit_251578_42-221	OTHER	0.050457	0.058999	0.006298	0.884245	
megahit_251590_1-312	OTHER	0.003485	0.003659	0.000444	0.992412	
megahit_251649_2013-2582	OTHER	0.016588	0.000620	0.002343	0.980449	
megahit_251653_2-451	OTHER	0.002419	0.000884	0.000178	0.996519	
megahit_251655_678-1193	SP(Sec/SPI)	0.885220	0.001214	0.084275	0.029291	CS pos: 24-25. VFS-AT. Pr: 0.7556
megahit_251658_612-1583	OTHER	0.002646	0.001673	0.000425	0.995256	
megahit_251659_488-1459	OTHER	0.002646	0.001673	0.000425	0.995256	
megahit_251737_3-818	LIPO(Sec/SPII)	0.008505	0.000108	0.991073	0.000314	CS pos: 20-21. FAS-CN. Pr: 0.9920
megahit_251759_736-1620	OTHER	0.007546	0.000451	0.001067	0.990935	
megahit_251759_1610-2425	OTHER	0.001512	0.002349	0.000187	0.995952	
megahit_251759_2426-3511	OTHER	0.004722	0.000355	0.001499	0.993423	
megahit_251799_499-1023	OTHER	0.027059	0.002838	0.003151	0.966951	
megahit_251860_590-1423	OTHER	0.002631	0.000378	0.000349	0.996643	
megahit_251860_2533-3348	OTHER	0.014020	0.001182	0.003578	0.981220	
megahit_251861_590-1357	OTHER	0.005117	0.000414	0.000427	0.994042	
megahit_251861_1502-2506	LIPO(Sec/SPII)	0.148726	0.000275	0.846790	0.004209	CS pos: 19-20. SSN-CQ. Pr: 0.8019
megahit_251861_2534-3349	OTHER	0.014020	0.001182	0.003578	0.981220	
megahit_251862_56-481	SP(Sec/SPI)	0.913974	0.000180	0.071086	0.014759	CS pos: 21-22. TYS-QN. Pr: 0.8604
megahit_251910_1251-1733	OTHER	0.006143	0.002184	0.001607	0.990066	
megahit_251912_939-1421	OTHER	0.006143	0.002184	0.001607	0.990066	
megahit_251915_3-191	OTHER	0.008982	0.005279	0.004636	0.981102	
megahit_251929_1207-2223	OTHER	0.002322	0.000514	0.000213	0.996951	
megahit_251930_3-1019	OTHER	0.002322	0.000514	0.000213	0.996951	
megahit_251931_3-698	OTHER	0.002322	0.000514	0.000213	0.996951	
megahit_251932_3-698	OTHER	0.002322	0.000514	0.000213	0.996951	
megahit_251933_115-1155	OTHER	0.006360	0.001805	0.000944	0.990892	
megahit_251934_3-1019	OTHER	0.002322	0.000514	0.000213	0.996951	
megahit_251936_115-1155	OTHER	0.006360	0.001805	0.000944	0.990892	
megahit_251953_779-1366	OTHER	0.017015	0.004826	0.001069	0.977091	
megahit_251954_711-1298	OTHER	0.017015	0.004826	0.001069	0.977091	
megahit_251970_2-1423	OTHER	0.006945	0.009901	0.000678	0.982476	
megahit_251970_1629-2021	OTHER	0.020962	0.002521	0.001887	0.974630	
megahit_251971_2-1423	OTHER	0.006945	0.009901	0.000678	0.982476	
megahit_251971_1629-2021	OTHER	0.020962	0.002521	0.001887	0.974630	
megahit_251980_105-296	OTHER	0.012232	0.011867	0.002586	0.973315	
megahit_251985_521-1654	OTHER	0.023004	0.000783	0.002389	0.973824	
megahit_251987_1-864	OTHER	0.023004	0.000783	0.002389	0.973824	
megahit_251988_832-1767	OTHER	0.093443	0.003369	0.006334	0.896855	
megahit_251988_1767-2900	OTHER	0.023004	0.000783	0.002389	0.973824	
megahit_251989_1767-3032	OTHER	0.156439	0.006489	0.012582	0.824490	
megahit_252094_107-1705	SP(Sec/SPI)	0.914399	0.006920	0.023964	0.054718	CS pos: 34-35. SQA-QP. Pr: 0.8741
megahit_252095_107-817	SP(Sec/SPI)	0.914399	0.006920	0.023964	0.054718	CS pos: 34-35. SQA-QP. Pr: 0.8741
megahit_252135_1-483	OTHER	0.001366	0.000219	0.001219	0.997196	
megahit_252149_2-679	OTHER	0.010376	0.000754	0.002551	0.986319	
megahit_252160_236-760	SP(Sec/SPI)	0.952519	0.010090	0.027558	0.009834	CS pos: 23-24. GIA-GE. Pr: 0.5349
megahit_252172_378-893	OTHER	0.210997	0.003509	0.036556	0.748938	
megahit_252214_2-382	OTHER	0.010856	0.000356	0.001919	0.986870	
megahit_252214_388-1386	OTHER	0.031120	0.047802	0.004382	0.916696	
megahit_252215_54-908	OTHER	0.031120	0.047802	0.004382	0.916696	
megahit_252217_2-382	OTHER	0.010856	0.000356	0.001919	0.986870	
megahit_252217_388-1239	OTHER	0.031120	0.047802	0.004382	0.916696	
megahit_252218_3-248	OTHER	0.003888	0.000929	0.001128	0.994056	
megahit_252218_282-1313	OTHER	0.006199	0.005471	0.002223	0.986107	
megahit_252290_3-956	OTHER	0.057877	0.004652	0.012961	0.924511	
megahit_252361_2-565	OTHER	0.015044	0.004322	0.409925	0.570709	
megahit_252361_1103-2377	SP(Sec/SPI)	0.973468	0.012840	0.005117	0.008575	CS pos: 25-26. ASA-DW. Pr: 0.6702
megahit_252361_2423-2881	OTHER	0.025946	0.026634	0.005162	0.942258	
megahit_252361_2974-4209	OTHER	0.024555	0.026220	0.001340	0.947885	
megahit_252361_4219-4383	OTHER	0.078490	0.026954	0.016795	0.877761	
megahit_252363_2-565	OTHER	0.015044	0.004322	0.409925	0.570709	
megahit_252363_1103-2377	SP(Sec/SPI)	0.973468	0.012840	0.005117	0.008575	CS pos: 25-26. ASA-DW. Pr: 0.6702
megahit_252363_2423-2881	OTHER	0.025946	0.026634	0.005162	0.942258	
megahit_252363_2974-4209	OTHER	0.024555	0.026220	0.001340	0.947885	
megahit_252364_772-1713	OTHER	0.002850	0.003537	0.000605	0.993008	
megahit_252364_1714-2055	OTHER	0.002865	0.000933	0.000338	0.995864	
megahit_252364_3290-4039	OTHER	0.002850	0.003537	0.000605	0.993008	
megahit_252364_4089-4808	SP(Sec/SPI)	0.940749	0.000274	0.043772	0.015206	CS pos: 17-18. VFS-QL. Pr: 0.8955
megahit_252365_2159-2875	OTHER	0.001908	0.000347	0.000448	0.997297	
megahit_252367_3291-3824	OTHER	0.002850	0.003537	0.000605	0.993008	
megahit_252368_772-1521	OTHER	0.002850	0.003537	0.000605	0.993008	
megahit_252368_1967-2683	OTHER	0.001908	0.000347	0.000448	0.997297	
megahit_252372_1-4056	OTHER	0.142108	0.008561	0.130468	0.718863	
megahit_252372_5543-6724	OTHER	0.118208	0.009920	0.002369	0.869503	
megahit_252372_6672-8264	OTHER	0.005718	0.011047	0.000414	0.982821	
megahit_252372_9147-10136	OTHER	0.005000	0.000304	0.001958	0.992738	
megahit_252372_10241-10519	OTHER	0.004867	0.001896	0.000632	0.992604	
megahit_252373_701-4057	OTHER	0.142108	0.008561	0.130468	0.718863	
megahit_252373_5544-6725	OTHER	0.118208	0.009920	0.002369	0.869503	
megahit_252373_6673-8265	OTHER	0.005718	0.011047	0.000414	0.982821	
megahit_252373_8277-8837	OTHER	0.018575	0.003290	0.001124	0.977011	
megahit_252373_9148-10137	OTHER	0.005000	0.000304	0.001958	0.992738	
megahit_252373_10242-10559	OTHER	0.004756	0.001740	0.000731	0.992773	
megahit_252373_10666-10980	OTHER	0.003767	0.000685	0.000393	0.995154	
megahit_252373_11010-12179	OTHER	0.068420	0.116014	0.011673	0.803893	
megahit_252373_12222-12614	OTHER	0.009769	0.001321	0.009819	0.979092	
megahit_252374_1-684	LIPO(Sec/SPII)	0.014535	0.000142	0.984999	0.000323	CS pos: 20-21. LTG-CH. Pr: 0.9862
megahit_252374_701-4057	OTHER	0.142108	0.008561	0.130468	0.718863	
megahit_252374_5544-6725	OTHER	0.118208	0.009920	0.002369	0.869503	
megahit_252374_6673-8265	OTHER	0.005718	0.011047	0.000414	0.982821	
megahit_252374_8277-8837	OTHER	0.018575	0.003290	0.001124	0.977011	
megahit_252374_9148-10137	OTHER	0.005000	0.000304	0.001958	0.992738	
megahit_252374_10242-10439	OTHER	0.003823	0.002050	0.000407	0.993720	
megahit_252375_19-1053	OTHER	0.118208	0.009920	0.002369	0.869503	
megahit_252375_1001-2593	OTHER	0.005718	0.011047	0.000414	0.982821	
megahit_252375_3476-4465	OTHER	0.005000	0.000304	0.001958	0.992738	
megahit_252375_4570-4848	OTHER	0.004867	0.001896	0.000632	0.992604	
megahit_252379_1666-2388	SP(Sec/SPI)	0.997991	0.000402	0.001295	0.000313	CS pos: 25-26. AQA-AD. Pr: 0.9885
megahit_252442_3-1007	OTHER	0.301163	0.007663	0.025149	0.666025	
megahit_252444_668-1747	OTHER	0.055986	0.001953	0.003484	0.938576	
megahit_252478_3-632	OTHER	0.027406	0.001332	0.001177	0.970085	
megahit_252480_3-632	OTHER	0.027406	0.001332	0.001177	0.970085	
megahit_252481_3-548	OTHER	0.027406	0.001332	0.001177	0.970085	
megahit_252483_1-1416	OTHER	0.000632	0.000253	0.001955	0.997159	
megahit_252491_1-456	OTHER	0.066112	0.046680	0.004731	0.882477	
megahit_252508_2-1141	SP(Sec/SPI)	0.941240	0.007037	0.048004	0.003718	CS pos: 27-28. TMA-QE. Pr: 0.9157
megahit_252520_2-730	OTHER	0.006682	0.016930	0.000970	0.975419	
megahit_252612_123-779	OTHER	0.015966	0.046719	0.003625	0.933690	
megahit_252657_3-719	OTHER	0.010800	0.001665	0.001915	0.985620	
megahit_252665_2-787	OTHER	0.003384	0.003754	0.000625	0.992236	
megahit_252764_3-845	OTHER	0.009227	0.001062	0.001567	0.988143	
megahit_252765_3-845	OTHER	0.009227	0.001062	0.001567	0.988143	
megahit_252881_1-1365	SP(Sec/SPI)	0.500403	0.005671	0.038364	0.455562	CS pos: 33-34. SFA-VV. Pr: 0.2993
megahit_252887_3-365	OTHER	0.006450	0.000801	0.000824	0.991925	
megahit_253085_1-417	OTHER	0.006475	0.009029	0.001174	0.983322	
megahit_253099_55-324	SP(Sec/SPI)	0.976300	0.000947	0.018719	0.004034	CS pos: 24-25. AIA-QQ. Pr: 0.9402
megahit_253099_326-1000	OTHER	0.002581	0.001519	0.000533	0.995368	
megahit_253109_1-792	OTHER	0.002624	0.006230	0.000451	0.990695	
megahit_253151_2-640	OTHER	0.004548	0.005559	0.000635	0.989258	
megahit_253154_32-1174	OTHER	0.013650	0.012181	0.002888	0.971280	
megahit_253154_2323-4158	OTHER	0.004548	0.005559	0.000635	0.989258	
megahit_253158_164-514	OTHER	0.002125	0.000830	0.000287	0.996759	
megahit_253195_88-645	OTHER	0.040516	0.001081	0.000578	0.957825	
megahit_253218_1-921	OTHER	0.002248	0.000822	0.000361	0.996569	
megahit_253246_123-866	OTHER	0.011600	0.017343	0.002178	0.968879	
megahit_253250_156-1337	OTHER	0.014787	0.008859	0.001146	0.975208	
megahit_253250_1412-2464	OTHER	0.003996	0.001584	0.000354	0.994065	
megahit_253295_130-930	OTHER	0.003840	0.001328	0.000431	0.994400	
megahit_253300_79-915	OTHER	0.012655	0.003564	0.000759	0.983022	
megahit_253302_79-975	OTHER	0.004389	0.002477	0.000726	0.992408	
megahit_253338_1-630	OTHER	0.143505	0.009825	0.070549	0.776121	
megahit_253365_271-927	OTHER	0.011452	0.005324	0.000526	0.982698	
megahit_253365_1017-1373	LIPO(Sec/SPII)	0.001937	0.000109	0.997448	0.000506	CS pos: 18-19. STA-CS. Pr: 0.9985
megahit_253580_72-470	OTHER	0.003741	0.017986	0.000607	0.977667	
megahit_253581_72-470	OTHER	0.003741	0.017986	0.000607	0.977667	
megahit_253596_2-415	OTHER	0.013621	0.000556	0.001265	0.984558	
megahit_253617_2-877	LIPO(Sec/SPII)	0.032175	0.001413	0.778134	0.188278	CS pos: 10-11. LAG-CE. Pr: 0.7827
megahit_253618_2-877	LIPO(Sec/SPII)	0.032175	0.001413	0.778134	0.188278	CS pos: 10-11. LAG-CE. Pr: 0.7827
megahit_253639_172-1506	SP(Sec/SPI)	0.758867	0.001073	0.143282	0.096778	CS pos: 22-23. AEA-GN. Pr: 0.3823
megahit_253639_1503-2468	OTHER	0.127959	0.006731	0.282762	0.582548	
megahit_253639_2452-3027	OTHER	0.008972	0.000944	0.001275	0.988808	
megahit_253642_1-654	SP(Sec/SPI)	0.542231	0.285139	0.002440	0.170190	CS pos: 50-51. AFA-VE. Pr: 0.8022
megahit_253642_719-1561	OTHER	0.361969	0.055309	0.031693	0.551030	
megahit_253679_1-402	OTHER	0.003105	0.000260	0.000656	0.995979	
megahit_253727_2-124	SP(Sec/SPI)	0.567004	0.007689	0.033775	0.391532	CS pos: 15-16. SFA-DK. Pr: 0.5351
megahit_253756_1-834	OTHER	0.006456	0.014137	0.002547	0.976859	
megahit_253760_1-501	TAT(Tat/SPI)	0.061516	0.581581	0.001414	0.355489	CS pos: 46-47. AYA-YA. Pr: 0.5457
megahit_253776_622-1329	OTHER	0.005422	0.001546	0.000334	0.992698	
megahit_253777_3-914	OTHER	0.292357	0.009971	0.012750	0.684922	
megahit_253816_3-758	OTHER	0.084808	0.049524	0.006774	0.858894	
megahit_253836_103-762	SP(Sec/SPI)	0.997073	0.001081	0.001146	0.000700	CS pos: 24-25. ALA-DN. Pr: 0.9926
megahit_253857_91-921	SP(Sec/SPI)	0.996488	0.000455	0.002707	0.000350	CS pos: 22-23. ALA-QE. Pr: 0.9427
megahit_253858_453-1271	SP(Sec/SPI)	0.996488	0.000455	0.002707	0.000350	CS pos: 22-23. ALA-QE. Pr: 0.9427
megahit_253924_3-521	OTHER	0.011202	0.002874	0.000964	0.984960	
megahit_253925_3-572	OTHER	0.011202	0.002874	0.000964	0.984960	
megahit_253975_1-744	OTHER	0.002554	0.046672	0.000219	0.950555	
megahit_254014_2-982	OTHER	0.008163	0.015968	0.000931	0.974939	
megahit_254146_3-1103	OTHER	0.027390	0.016602	0.004924	0.951085	
megahit_254154_2-823	OTHER	0.059767	0.028750	0.011025	0.900458	
megahit_254154_909-1586	OTHER	0.101623	0.078422	0.009954	0.810001	
megahit_254154_1707-2831	OTHER	0.005245	0.001087	0.000551	0.993116	
megahit_254155_15-638	OTHER	0.101623	0.078422	0.009954	0.810001	
megahit_254155_759-1883	OTHER	0.005245	0.001087	0.000551	0.993116	
megahit_254165_1-1266	SP(Sec/SPI)	0.795979	0.044502	0.125895	0.033624	CS pos: 30-31. SHG-QT. Pr: 0.5980
megahit_254184_2-799	SP(Sec/SPI)	0.991512	0.004380	0.003784	0.000324	CS pos: 26-27. AHA-TY. Pr: 0.9808
megahit_254186_109-699	OTHER	0.009250	0.001046	0.001363	0.988341	
megahit_254956_1-492	SP(Sec/SPI)	0.912797	0.018282	0.062188	0.006733	CS pos: 32-33. SNA-GY. Pr: 0.7088
megahit_255023_1-732	OTHER	0.010811	0.014291	0.002771	0.972127	
megahit_255027_1-507	OTHER	0.002240	0.000565	0.000205	0.996991	
megahit_255397_1-1923	OTHER	0.020606	0.002494	0.005469	0.971432	
megahit_255502_2-487	OTHER	0.014388	0.042815	0.002385	0.940413	
megahit_256094_1-627	OTHER	0.009985	0.023777	0.002299	0.963940	
megahit_256514_1-678	OTHER	0.001870	0.000202	0.000519	0.997409	
megahit_257265_1-186	OTHER	0.005113	0.013667	0.002891	0.978328	
megahit_257519_3-1031	OTHER	0.002441	0.001489	0.000505	0.995565	
megahit_257985_3-473	OTHER	0.007868	0.002310	0.001294	0.988528	
megahit_258303_3-437	OTHER	0.029848	0.008345	0.320646	0.641161	
megahit_258350_44-496	OTHER	0.002582	0.000194	0.000881	0.996343	
megahit_258390_1292-1900	SP(Sec/SPI)	0.752798	0.001633	0.226970	0.018599	CS pos: 22-23. LSA-GR. Pr: 0.4079
megahit_258617_2-946	OTHER	0.001043	0.000236	0.000809	0.997911	
megahit_258793_1-294	OTHER	0.004830	0.001204	0.000950	0.993016	
megahit_258910_674-2695	SP(Sec/SPI)	0.998580	0.000288	0.000756	0.000376	CS pos: 20-21. AFA-QD. Pr: 0.9979
megahit_259343_2-406	OTHER	0.009158	0.001542	0.000459	0.988841	
megahit_259367_3-746	OTHER	0.011678	0.003362	0.002947	0.982014	
megahit_259540_72-692	OTHER	0.008254	0.011054	0.001389	0.979303	
megahit_260021_954-1280	OTHER	0.007520	0.000296	0.000932	0.991251	
megahit_260482_2-334	OTHER	0.002979	0.011064	0.000404	0.985552	
megahit_261243_2-772	OTHER	0.032368	0.002447	0.010065	0.955120	
megahit_261512_1-1101	OTHER	0.226488	0.002469	0.008875	0.762169	
megahit_261513_1-1101	OTHER	0.226488	0.002469	0.008875	0.762169	
megahit_261531_93-881	OTHER	0.006515	0.000947	0.001898	0.990640	
megahit_261551_141-638	OTHER	0.071734	0.131561	0.002461	0.794244	
megahit_371241_1-717	LIPO(Sec/SPII)	0.085068	0.004223	0.755740	0.154969	CS pos: 15-16. EFS-CF. Pr: 0.7540
megahit_371445_123-302	SP(Sec/SPI)	0.926980	0.000557	0.064096	0.008367	CS pos: 19-20. ASA-GN. Pr: 0.7999
megahit_371633_2-712	OTHER	0.014799	0.019461	0.008726	0.957013	
megahit_371964_424-846	OTHER	0.000167	0.000051	0.000469	0.999313	
megahit_371966_1-438	OTHER	0.009599	0.002257	0.005179	0.982965	
megahit_372037_29-376	OTHER	0.014564	0.060348	0.004515	0.920573	
megahit_372048_1-438	OTHER	0.018740	0.002019	0.006046	0.973194	
megahit_372601_1-1014	LIPO(Sec/SPII)	0.166693	0.032027	0.520551	0.280730	CS pos: 26-27. STT-CT. Pr: 0.4856
megahit_372665_55-591	OTHER	0.039606	0.005344	0.001047	0.954003	
megahit_372665_604-1008	OTHER	0.018893	0.000873	0.004558	0.975677	
megahit_372680_1-951	OTHER	0.316980	0.034540	0.013289	0.635190	
megahit_373383_36-395	OTHER	0.002814	0.000662	0.000376	0.996148	
megahit_373542_2-544	OTHER	0.003906	0.006329	0.000322	0.989444	
megahit_373556_503-1132	OTHER	0.010950	0.000856	0.000899	0.987294	
megahit_374661_64-1131	SP(Sec/SPI)	0.918978	0.011479	0.038144	0.031399	CS pos: 29-30. AVA-AA. Pr: 0.2706
megahit_375204_137-967	OTHER	0.006907	0.000819	0.001376	0.990899	
megahit_375484_23-463	OTHER	0.045947	0.036056	0.016126	0.901872	
megahit_376176_35-310	OTHER	0.013786	0.006957	0.005084	0.974173	
megahit_376547_1-663	OTHER	0.022580	0.005252	0.002340	0.969828	
megahit_376728_2-964	OTHER	0.008464	0.005354	0.001969	0.984213	
megahit_377001_3-419	SP(Sec/SPI)	0.995909	0.002022	0.001355	0.000714	CS pos: 30-31. AMA-AG. Pr: 0.9759
megahit_377394_7-882	OTHER	0.002344	0.001152	0.000503	0.996001	
megahit_377702_1-498	OTHER	0.003132	0.001950	0.000612	0.994306	
megahit_378117_2-1072	OTHER	0.070091	0.181529	0.008636	0.739745	
megahit_379207_1-456	LIPO(Sec/SPII)	0.003560	0.000281	0.992864	0.003295	CS pos: 13-14. LTG-CG. Pr: 0.9947
megahit_379279_3-581	OTHER	0.009144	0.003803	0.001954	0.985100	
megahit_379808_3-872	OTHER	0.007080	0.006037	0.000742	0.986141	
megahit_380248_2-409	OTHER	0.006700	0.001006	0.001229	0.991066	
megahit_380304_1-411	OTHER	0.006767	0.001067	0.000990	0.991176	
megahit_380331_16-567	OTHER	0.008051	0.009116	0.001482	0.981351	
megahit_381627_149-1468	OTHER	0.147552	0.019616	0.028920	0.803912	
megahit_381805_2-376	OTHER	0.004230	0.009783	0.000951	0.985036	
megahit_382133_1-1368	OTHER	0.073192	0.001264	0.008234	0.917310	
megahit_382591_4-474	LIPO(Sec/SPII)	0.002530	0.000125	0.997093	0.000252	CS pos: 18-19. LVA-CQ. Pr: 0.9979
megahit_382709_2-499	OTHER	0.026553	0.027130	0.003517	0.942800	
megahit_382760_80-487	OTHER	0.135527	0.085472	0.009711	0.769289	
megahit_382938_6-308	OTHER	0.010537	0.000425	0.002241	0.986797	
megahit_383489_51-755	SP(Sec/SPI)	0.807756	0.185792	0.000919	0.005533	CS pos: 42-43. AFA-DS. Pr: 0.9833
megahit_383556_3-359	OTHER	0.042637	0.002266	0.004560	0.950538	
megahit_384063_2-595	OTHER	0.004423	0.000901	0.000746	0.993930	
megahit_384261_1-1122	OTHER	0.010853	0.001888	0.001009	0.986250	
megahit_384640_201-539	OTHER	0.012531	0.001282	0.001550	0.984638	
megahit_384996_74-508	OTHER	0.048568	0.004878	0.005505	0.941049	
megahit_385842_2-724	OTHER	0.003696	0.045554	0.000771	0.949979	
megahit_386402_1306-1728	OTHER	0.009833	0.000334	0.001193	0.988640	
megahit_387935_10-468	OTHER	0.077832	0.007843	0.008087	0.906238	
megahit_388129_1-468	OTHER	0.007696	0.001928	0.001452	0.988924	
megahit_388445_3-1001	OTHER	0.085261	0.002550	0.013072	0.899117	
megahit_388770_385-837	OTHER	0.003582	0.000803	0.000424	0.995191	
megahit_389350_217-702	SP(Sec/SPI)	0.992924	0.000239	0.006579	0.000259	CS pos: 20-21. TFA-QS. Pr: 0.9076
megahit_390212_1-540	OTHER	0.044053	0.167697	0.007040	0.781210	
megahit_390258_2-1096	OTHER	0.005538	0.003514	0.000917	0.990031	
megahit_390408_3-1310	OTHER	0.089086	0.014499	0.011046	0.885369	
megahit_390429_2-685	OTHER	0.014278	0.009697	0.004240	0.971785	
megahit_390632_2-799	OTHER	0.011089	0.001254	0.002430	0.985227	
megahit_390799_167-415	OTHER	0.006951	0.000508	0.000895	0.991646	
megahit_391258_3-1151	OTHER	0.006494	0.003021	0.000991	0.989494	
megahit_391663_2-1969	OTHER	0.003664	0.003193	0.000470	0.992672	
megahit_392377_15-1682	OTHER	0.265700	0.022432	0.039951	0.671917	
megahit_392479_19-711	SP(Sec/SPI)	0.502960	0.429551	0.005203	0.062286	CS pos: 46-47. AYA-IS. Pr: 0.5750
megahit_392872_3-284	OTHER	0.001529	0.001689	0.000138	0.996644	
megahit_394163_3-626	OTHER	0.039371	0.001461	0.015170	0.943998	
